date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,home_result,home_points,away_result,away_points,home_xg,away_xg,age_home,age_away,min_home,min_away,crdY_home,crdY_away,crdR_home,crdR_away,MatchURL
2018-10-15,Croatia,Jordan,2,1,Friendly,Rijeka,Croatia,FALSE,W,3,L,0,NA,NA,25.470588235294116,25.933333333333334,58.23529411764706,66,3,2,0,0,https://fbref.com/en/matches/76796793/Croatia-Jordan-October-15-2018-Friendlies-M
2018-10-15,Kuwait,Australia,0,4,Friendly,Kuwait City,Kuwait,FALSE,L,0,W,3,NA,NA,27.41176470588235,26,58.23529411764706,58.23529411764706,0,1,0,0,https://fbref.com/en/matches/147c51ea/Kuwait-Australia-October-15-2018-Friendlies-M
2018-10-15,Saudi Arabia,Iraq,1,1,Friendly,Riyadh,Saudi Arabia,FALSE,D,1,D,1,NA,NA,26.529411764705884,23.235294117647058,58.23529411764705,58.23529411764706,0,2,0,0,https://fbref.com/en/matches/08677e9b/Saudi-Arabia-Iraq-October-15-2018-Friendlies-M
2018-10-16,France,Germany,2,1,UEFA Nations League,Paris,France,FALSE,W,3,L,0,NA,NA,25.357142857142858,24.928571428571427,70.71428571428571,70.71428571428571,0,1,0,0,https://fbref.com/en/matches/fb312d7d/France-Germany-October-16-2018-UEFA-Nations-League
2018-10-16,Ukraine,Czech Republic,1,0,UEFA Nations League,Kharkiv,Ukraine,FALSE,W,3,L,0,NA,NA,26,26.285714285714285,76.15384615384616,70.71428571428572,1,2,0,0,https://fbref.com/en/matches/cb7b5d35/Ukraine-Czech-Republic-October-16-2018-UEFA-Nations-League
2018-10-16,Norway,Bulgaria,1,0,UEFA Nations League,Oslo,Norway,FALSE,W,3,L,0,NA,NA,26.5,26.857142857142858,82.5,70.71428571428571,1,6,0,0,https://fbref.com/en/matches/b6a161e2/Norway-Bulgaria-October-16-2018-UEFA-Nations-League
2018-10-16,Slovenia,Cyprus,1,1,UEFA Nations League,Ljubljana,Slovenia,FALSE,D,1,D,1,NA,NA,26.785714285714285,27.928571428571427,70.64285714285714,68.85714285714286,3,3,1,2,https://fbref.com/en/matches/436041be/Slovenia-Cyprus-October-16-2018-UEFA-Nations-League
2018-10-16,Kazakhstan,Andorra,4,0,UEFA Nations League,Astana,Kazakhstan,FALSE,W,3,L,0,NA,NA,25.857142857142858,27.357142857142858,70.71428571428571,68.78571428571429,1,3,0,1,https://fbref.com/en/matches/8d2bbb0b/Kazakhstan-Andorra-October-16-2018-UEFA-Nations-League
2018-10-16,Latvia,Georgia,0,3,UEFA Nations League,Riga,Latvia,FALSE,L,0,W,3,NA,NA,27,25.928571428571427,70.71428571428571,70.71428571428571,1,0,0,0,https://fbref.com/en/matches/b66dea45/Latvia-Georgia-October-16-2018-UEFA-Nations-League
2018-10-16,Gibraltar,Liechtenstein,2,1,UEFA Nations League,Gibraltar,Gibraltar,FALSE,W,3,L,0,NA,NA,26.714285714285715,26.428571428571427,70.71428571428571,70.71428571428572,2,4,0,0,https://fbref.com/en/matches/245f5162/Gibraltar-Liechtenstein-October-16-2018-UEFA-Nations-League
2018-10-16,Bahrain,Myanmar,4,1,Friendly,East Riffa,Bahrain,FALSE,W,3,L,0,NA,NA,24.823529411764707,22.58823529411765,58.23529411764706,58.23529411764706,0,0,0,0,https://fbref.com/en/matches/6b00c095/Bahrain-Myanmar-October-16-2018-Friendlies-M
2018-10-16,Belgium,Netherlands,1,1,Friendly,Brussels,Belgium,FALSE,D,1,D,1,NA,NA,26.1875,24.235294117647058,61.875,58.23529411764706,1,2,0,0,https://fbref.com/en/matches/7c2e74dc/Belgium-Netherlands-October-16-2018-Friendlies-M
2018-10-16,Cambodia,Singapore,1,2,Friendly,Phnom Penh,Cambodia,FALSE,L,0,W,3,NA,NA,24.176470588235293,25.58823529411765,58.23529411764705,58.23529411764705,1,1,0,0,https://fbref.com/en/matches/2da52e0d/Cambodia-Singapore-October-16-2018-Friendlies-M
2018-10-16,Colombia,Costa Rica,3,1,Friendly,Harrison,United States,TRUE,W,3,L,0,NA,NA,26.6875,25.88235294117647,61.875,58.23529411764705,2,2,0,0,https://fbref.com/en/matches/84a7a938/Colombia-Costa-Rica-October-16-2018-Friendlies-M
2018-10-16,Denmark,Austria,2,0,Friendly,Herning,Denmark,FALSE,W,3,L,0,NA,NA,26.125,26.529411764705884,61.875,58.23529411764706,0,2,0,0,https://fbref.com/en/matches/adee8ae8/Denmark-Austria-October-16-2018-Friendlies-M
2018-10-16,Indonesia,Hong Kong,1,1,Friendly,Cikarang,Indonesia,FALSE,D,1,D,1,NA,NA,25.294117647058822,30.11764705882353,58.23529411764706,58.23529411764706,1,0,0,0,https://fbref.com/en/matches/35840808/Indonesia-Hong-Kong-October-16-2018-Friendlies-M
2018-10-16,Laos,Mongolia,1,4,Friendly,Vientiane,Laos,FALSE,L,0,W,3,NA,NA,23.0625,24.4375,58.23529411764706,61.875,1,2,0,0,https://fbref.com/en/matches/173cdcf6/Laos-Mongolia-October-16-2018-Friendlies-M
2018-10-16,Mexico,Chile,0,1,Friendly,Querétaro,Mexico,FALSE,L,0,W,3,NA,NA,25.375,27,61.875,66,2,2,0,0,https://fbref.com/en/matches/1002be8c/Mexico-Chile-October-16-2018-Friendlies-M
2018-10-16,Oman,Ecuador,0,0,Friendly,Doha,Qatar,TRUE,D,1,D,1,NA,NA,26.764705882352942,23.8,58.23529411764706,66,1,1,0,0,https://fbref.com/en/matches/00e0bb24/Oman-Ecuador-October-16-2018-Friendlies-M
2018-10-16,Sweden,Slovakia,1,1,Friendly,Stockholm,Sweden,FALSE,D,1,D,1,NA,NA,27.470588235294116,26,58.23529411764705,58.23529411764705,1,1,0,0,https://fbref.com/en/matches/8ce16400/Sweden-Slovakia-October-16-2018-Friendlies-M
2018-10-16,United States,Peru,1,1,Friendly,East Hartford,United States,FALSE,D,1,D,1,NA,NA,23.625,25.75,61.875,61.875,1,1,0,0,https://fbref.com/en/matches/be6fc9b2/United-States-Peru-October-16-2018-Friendlies-M
2018-10-16,Uzbekistan,Qatar,2,0,Friendly,Tashkent,Uzbekistan,FALSE,W,3,L,0,NA,NA,26.3125,24.416666666666668,61.875,82.5,0,2,0,0,https://fbref.com/en/matches/6af5999e/Uzbekistan-Qatar-October-16-2018-Friendlies-M
2018-11-03,Malaysia,Maldives,3,0,Friendly,Kuala Lumpur,Malaysia,FALSE,W,3,L,0,NA,NA,25.294117647058822,24.647058823529413,58.23529411764706,58.23529411764705,2,1,0,0,https://fbref.com/en/matches/55ac61de/Malaysia-Maldives-November-3-2018-Friendlies-M
2018-11-14,Switzerland,Qatar,0,1,Friendly,Lugano,Switzerland,FALSE,L,0,W,3,NA,NA,24.941176470588236,24.4375,58.23529411764706,61.875,0,1,0,0,https://fbref.com/en/matches/d6233685/Switzerland-Qatar-November-14-2018-Friendlies-M
2018-11-15,Belgium,Iceland,2,0,UEFA Nations League,Brussels,Belgium,FALSE,W,3,L,0,NA,NA,26.5,26.76923076923077,70.71428571428571,76.15384615384616,2,1,0,0,https://fbref.com/en/matches/86029bf0/Belgium-Iceland-November-15-2018-UEFA-Nations-League
2018-11-15,Croatia,Spain,3,2,UEFA Nations League,Zagreb,Croatia,FALSE,W,3,L,0,NA,NA,26.214285714285715,26.642857142857142,70.71428571428571,70.71428571428572,2,2,0,0,https://fbref.com/en/matches/9d9783eb/Croatia-Spain-November-15-2018-UEFA-Nations-League
2018-11-15,Hungary,Estonia,2,0,UEFA Nations League,Budapest,Hungary,FALSE,W,3,L,0,NA,NA,27,28.714285714285715,70.71428571428571,70.71428571428572,1,3,0,0,https://fbref.com/en/matches/57756d8c/Hungary-Estonia-November-15-2018-UEFA-Nations-League
2018-11-15,Greece,Finland,1,0,UEFA Nations League,Athens,Greece,FALSE,W,3,L,0,NA,NA,26.928571428571427,26,70.71428571428571,70.71428571428571,0,1,0,0,https://fbref.com/en/matches/1d66e41d/Greece-Finland-November-15-2018-UEFA-Nations-League
2018-11-15,Andorra,Georgia,1,1,UEFA Nations League,Andorra la Vella,Andorra,FALSE,D,1,D,1,NA,NA,26.5,24.642857142857142,70.71428571428571,70.71428571428571,4,1,0,0,https://fbref.com/en/matches/5ec060cb/Andorra-Georgia-November-15-2018-UEFA-Nations-League
2018-11-15,Kazakhstan,Latvia,1,1,UEFA Nations League,Astana,Kazakhstan,FALSE,D,1,D,1,NA,NA,26.285714285714285,27.071428571428573,70.71428571428571,70.71428571428571,0,0,0,0,https://fbref.com/en/matches/697da9f0/Kazakhstan-Latvia-November-15-2018-UEFA-Nations-League
2018-11-15,Luxembourg,Belarus,0,2,UEFA Nations League,Luxembourg City,Luxembourg,FALSE,L,0,W,3,NA,NA,26.615384615384617,30.142857142857142,76.15384615384616,70.71428571428571,4,2,0,0,https://fbref.com/en/matches/bff72195/Luxembourg-Belarus-November-15-2018-UEFA-Nations-League
2018-11-15,San Marino,Moldova,0,1,UEFA Nations League,Serravalle,San Marino,FALSE,L,0,W,3,NA,NA,25.571428571428573,26.285714285714285,70.71428571428571,70.71428571428571,2,1,0,0,https://fbref.com/en/matches/1089d282/San-Marino-Moldova-November-15-2018-UEFA-Nations-League
2018-11-15,England,United States,3,0,Friendly,London,England,FALSE,W,3,L,0,NA,NA,24.294117647058822,23.875,58.23529411764706,61.875,0,0,0,0,https://fbref.com/en/matches/4d5a8eb8/England-United-States-November-15-2018-Friendlies-M
2018-11-15,Germany,Russia,3,0,Friendly,Leipzig,Germany,FALSE,W,3,L,0,NA,NA,24.235294117647058,27.823529411764707,58.23529411764706,58.23529411764706,0,1,0,0,https://fbref.com/en/matches/528a2c11/Germany-Russia-November-15-2018-Friendlies-M
2018-11-15,Israel,Guatemala,7,0,Friendly,Netanya,Israel,FALSE,W,3,L,0,NA,NA,26.941176470588236,26.823529411764707,58.23529411764706,58.23529411764706,3,0,0,0,https://fbref.com/en/matches/1b12c642/Israel-Guatemala-November-15-2018-Friendlies-M
2018-11-15,Peru,Ecuador,0,2,Friendly,Lima,Peru,FALSE,L,0,W,3,NA,NA,26.11764705882353,27.2,58.23529411764706,66,0,2,0,0,https://fbref.com/en/matches/0e820436/Peru-Ecuador-November-15-2018-Friendlies-M
2018-11-15,Poland,Czech Republic,0,1,Friendly,Gdańsk,Poland,FALSE,L,0,W,3,NA,NA,26.428571428571427,26.294117647058822,70.71428571428571,58.23529411764705,0,1,0,0,https://fbref.com/en/matches/284d05ae/Poland-Czech-Republic-November-15-2018-Friendlies-M
2018-11-15,Uzbekistan,Lebanon,0,0,Friendly,Robina,Australia,TRUE,D,1,D,1,NA,NA,25.6875,27.666666666666668,59.9375,66,2,3,1,0,https://fbref.com/en/matches/bb4b5a5f/Uzbekistan-Lebanon-November-15-2018-Friendlies-M
2018-11-16,Netherlands,France,2,0,UEFA Nations League,Rotterdam,Netherlands,FALSE,W,3,L,0,NA,NA,24.928571428571427,25.857142857142858,70.71428571428571,70.71428571428571,1,4,0,0,https://fbref.com/en/matches/947bce49/Netherlands-France-November-16-2018-UEFA-Nations-League
2018-11-16,Slovakia,Ukraine,4,1,UEFA Nations League,Trnava,Slovakia,FALSE,W,3,L,0,NA,NA,27.357142857142858,24.642857142857142,70.71428571428571,70.71428571428571,1,3,0,0,https://fbref.com/en/matches/35d7e82a/Slovakia-Ukraine-November-16-2018-UEFA-Nations-League
2018-11-16,Wales,Denmark,1,2,UEFA Nations League,Cardiff,Wales,FALSE,L,0,W,3,NA,NA,25.714285714285715,26.692307692307693,70.71428571428571,76.15384615384616,4,5,0,0,https://fbref.com/en/matches/31237198/Wales-Denmark-November-16-2018-UEFA-Nations-League
2018-11-16,Slovenia,Norway,1,1,UEFA Nations League,Ljubljana,Slovenia,FALSE,D,1,D,1,NA,NA,26.142857142857142,26.214285714285715,70.71428571428572,70.71428571428572,1,2,0,0,https://fbref.com/en/matches/f03e4942/Slovenia-Norway-November-16-2018-UEFA-Nations-League
2018-11-16,Cyprus,Bulgaria,1,1,UEFA Nations League,Nicosia,Cyprus,FALSE,D,1,D,1,NA,NA,25.857142857142858,28.857142857142858,70.71428571428572,70.71428571428571,2,1,0,0,https://fbref.com/en/matches/d7aa374d/Cyprus-Bulgaria-November-16-2018-UEFA-Nations-League
2018-11-16,Gibraltar,Armenia,2,6,UEFA Nations League,Gibraltar,Gibraltar,FALSE,L,0,W,3,NA,NA,26.857142857142858,27.642857142857142,70.71428571428571,70.71428571428572,3,3,0,0,https://fbref.com/en/matches/5c629b33/Gibraltar-Armenia-November-16-2018-UEFA-Nations-League
2018-11-16,Argentina,Mexico,2,0,Friendly,Córdoba,Argentina,FALSE,W,3,L,0,NA,NA,25.058823529411764,26.235294117647058,58.23529411764705,58.23529411764706,1,1,0,0,https://fbref.com/en/matches/9b7cd617/Argentina-Mexico-November-16-2018-Friendlies-M
2018-11-16,Brazil,Uruguay,1,0,Friendly,London,England,TRUE,W,3,L,0,NA,NA,26.76923076923077,24.857142857142858,76.15384615384616,70.71428571428571,2,6,0,0,https://fbref.com/en/matches/cb1f2aa7/Brazil-Uruguay-November-16-2018-Friendlies-M
2018-11-16,Chile,Costa Rica,2,3,Friendly,Rancagua,Chile,FALSE,L,0,W,3,NA,NA,28,26.352941176470587,61.875,58.23529411764705,4,3,0,0,https://fbref.com/en/matches/e6b79903/Chile-Costa-Rica-November-16-2018-Friendlies-M
2018-11-16,Honduras,Panama,1,0,Friendly,Tegucigalpa,Honduras,FALSE,W,3,L,0,NA,NA,26.823529411764707,24.875,58.23529411764705,61.875,0,2,0,0,https://fbref.com/en/matches/5183e764/Honduras-Panama-November-16-2018-Friendlies-M
2018-11-16,Oman,Syria,1,1,Friendly,Muscat,Oman,FALSE,D,1,D,1,NA,NA,25.785714285714285,26.705882352941178,70.71428571428571,58.23529411764705,1,0,0,0,https://fbref.com/en/matches/ecad8af0/Oman-Syria-November-16-2018-Friendlies-M
2018-11-16,Palestine,Pakistan,2,1,Friendly,Al-Ram,Palestine,FALSE,W,3,L,0,NA,NA,25.8125,25.058823529411764,61.875,58.23529411764706,0,1,0,0,https://fbref.com/en/matches/3e9ccfc2/Palestine-Pakistan-November-16-2018-Friendlies-M
2018-11-16,Saudi Arabia,Yemen,1,0,Friendly,Dammam,Saudi Arabia,FALSE,W,3,L,0,NA,NA,26.875,26,61.875,61.875,0,0,0,0,https://fbref.com/en/matches/033ede86/Saudi-Arabia-Yemen-November-16-2018-Friendlies-M
2018-11-17,Italy,Portugal,0,0,UEFA Nations League,Milan,Italy,FALSE,D,1,D,1,NA,NA,25.571428571428573,25.642857142857142,70.71428571428571,70.71428571428571,3,3,0,0,https://fbref.com/en/matches/a3d9b3bb/Italy-Portugal-November-17-2018-UEFA-Nations-League
2018-11-17,Albania,Scotland,0,4,UEFA Nations League,Shkodër,Albania,FALSE,L,0,W,3,NA,NA,25.642857142857142,25.714285714285715,65.78571428571429,70.71428571428572,2,4,1,0,https://fbref.com/en/matches/380bf905/Albania-Scotland-November-17-2018-UEFA-Nations-League
2018-11-17,Serbia,Montenegro,2,1,UEFA Nations League,Belgrade,Serbia,FALSE,W,3,L,0,NA,NA,25.285714285714285,25.076923076923077,70.71428571428571,76.15384615384616,2,4,0,0,https://fbref.com/en/matches/868e50e2/Serbia-Montenegro-November-17-2018-UEFA-Nations-League
2018-11-17,Romania,Lithuania,3,0,UEFA Nations League,Ploiești,Romania,FALSE,W,3,L,0,NA,NA,27.142857142857142,26,70.71428571428572,70.5,4,3,0,1,https://fbref.com/en/matches/b78072dd/Romania-Lithuania-November-17-2018-UEFA-Nations-League
2018-11-17,Malta,Kosovo,0,5,UEFA Nations League,Attard,Malta,FALSE,L,0,W,3,NA,NA,29.571428571428573,24.285714285714285,70.71428571428572,70.71428571428572,3,0,0,0,https://fbref.com/en/matches/5b1b2f35/Malta-Kosovo-November-17-2018-UEFA-Nations-League
2018-11-17,Azerbaijan,Faroe Islands,2,0,UEFA Nations League,Baku,Azerbaijan,FALSE,W,3,L,0,NA,NA,26.571428571428573,27.357142857142858,70.71428571428572,70.71428571428571,1,2,0,0,https://fbref.com/en/matches/f09f4158/Azerbaijan-Faroe-Islands-November-17-2018-UEFA-Nations-League
2018-11-17,Jordan,India,2,1,Friendly,Amman,Jordan,FALSE,W,3,L,0,NA,NA,26.4,23.533333333333335,66,66,0,1,0,0,https://fbref.com/en/matches/98af95d8/Jordan-India-November-17-2018-Friendlies-M
2018-11-17,Vanuatu,New Caledonia,2,2,Friendly,Port Vila,Vanuatu,FALSE,D,1,D,1,NA,NA,22.2,25.6,79.9,79.63636363636364,0,5,0,1,https://fbref.com/en/matches/f14b5209/Vanuatu-New-Caledonia-November-17-2018-Friendlies-M
2018-11-18,Switzerland,Belgium,5,2,UEFA Nations League,Lucerne,Switzerland,FALSE,W,3,L,0,NA,NA,25.142857142857142,27,70.71428571428571,76.15384615384616,3,0,0,0,https://fbref.com/en/matches/623e8177/Switzerland-Belgium-November-18-2018-UEFA-Nations-League
2018-11-18,England,Croatia,2,1,UEFA Nations League,London,England,FALSE,W,3,L,0,NA,NA,23.428571428571427,25.857142857142858,70.71428571428571,70.71428571428571,1,3,0,0,https://fbref.com/en/matches/12915624/England-Croatia-November-18-2018-UEFA-Nations-League
2018-11-18,Northern Ireland,Austria,1,2,UEFA Nations League,Belfast,Northern Ireland,FALSE,L,0,W,3,NA,NA,28.5,26.615384615384617,70.71428571428571,76.15384615384616,1,2,0,0,https://fbref.com/en/matches/59f7e5e7/Northern-Ireland-Austria-November-18-2018-UEFA-Nations-League
2018-11-18,Greece,Estonia,0,1,UEFA Nations League,Athens,Greece,FALSE,L,0,W,3,NA,NA,26.928571428571427,27.214285714285715,70.71428571428571,70.71428571428571,2,3,0,0,https://fbref.com/en/matches/8d888b38/Greece-Estonia-November-18-2018-UEFA-Nations-League
2018-11-18,Hungary,Finland,2,0,UEFA Nations League,Budapest,Hungary,FALSE,W,3,L,0,NA,NA,26.785714285714285,26.071428571428573,70.71428571428571,70.71428571428571,3,2,0,0,https://fbref.com/en/matches/5287b7b4/Hungary-Finland-November-18-2018-UEFA-Nations-League
2018-11-18,San Marino,Belarus,0,2,UEFA Nations League,Serravalle,San Marino,FALSE,L,0,W,3,NA,NA,27.285714285714285,29.928571428571427,70.71428571428572,70.71428571428572,2,0,0,0,https://fbref.com/en/matches/4729ea3b/San-Marino-Belarus-November-18-2018-UEFA-Nations-League
2018-11-18,Moldova,Luxembourg,1,1,UEFA Nations League,Chișinău,Moldova,FALSE,D,1,D,1,NA,NA,27.142857142857142,24.928571428571427,70.71428571428571,70.71428571428571,3,2,0,0,https://fbref.com/en/matches/07f49a58/Moldova-Luxembourg-November-18-2018-UEFA-Nations-League
2018-11-19,Germany,Netherlands,2,2,UEFA Nations League,Gelsenkirchen,Germany,FALSE,D,1,D,1,NA,NA,25.357142857142858,25.285714285714285,70.71428571428571,70.71428571428572,3,1,0,0,https://fbref.com/en/matches/c23f0480/Germany-Netherlands-November-19-2018-UEFA-Nations-League
2018-11-19,Czech Republic,Slovakia,1,0,UEFA Nations League,Prague,Czech Republic,FALSE,W,3,L,0,NA,NA,26.571428571428573,27,70.71428571428572,70.71428571428572,2,2,0,0,https://fbref.com/en/matches/bdccf427/Czech-Republic-Slovakia-November-19-2018-UEFA-Nations-League
2018-11-19,Bulgaria,Slovenia,1,1,UEFA Nations League,Sofia,Bulgaria,FALSE,D,1,D,1,NA,NA,29.928571428571427,26.285714285714285,70.71428571428571,70.71428571428571,2,2,0,0,https://fbref.com/en/matches/d24e04c6/Bulgaria-Slovenia-November-19-2018-UEFA-Nations-League
2018-11-19,Cyprus,Norway,0,2,UEFA Nations League,Nicosia,Cyprus,FALSE,L,0,W,3,NA,NA,25.357142857142858,25.071428571428573,69.92857142857143,70.64285714285714,0,3,1,1,https://fbref.com/en/matches/99fa99ca/Cyprus-Norway-November-19-2018-UEFA-Nations-League
2018-11-19,Andorra,Latvia,0,0,UEFA Nations League,Andorra la Vella,Andorra,FALSE,D,1,D,1,NA,NA,27.357142857142858,26.076923076923077,70.71428571428571,72.07692307692308,3,2,0,1,https://fbref.com/en/matches/36a595ce/Andorra-Latvia-November-19-2018-UEFA-Nations-League
2018-11-19,Georgia,Kazakhstan,2,1,UEFA Nations League,Tbilisi,Georgia,FALSE,W,3,L,0,NA,NA,26.071428571428573,25.571428571428573,70.71428571428571,70.71428571428571,0,2,0,0,https://fbref.com/en/matches/cf4848d7/Georgia-Kazakhstan-November-19-2018-UEFA-Nations-League
2018-11-19,Liechtenstein,Armenia,2,2,UEFA Nations League,Vaduz,Liechtenstein,FALSE,D,1,D,1,NA,NA,26.285714285714285,27.307692307692307,70.71428571428572,76.15384615384616,2,1,0,0,https://fbref.com/en/matches/9346109d/Liechtenstein-Armenia-November-19-2018-UEFA-Nations-League
2018-11-19,Oman,Bahrain,2,1,Friendly,Muscat,Oman,FALSE,W,3,L,0,NA,NA,27.25,25.466666666666665,61.875,66,0,0,0,0,https://fbref.com/en/matches/b29bc847/Oman-Bahrain-November-19-2018-Friendlies-M
2018-11-20,Portugal,Poland,1,1,UEFA Nations League,Guimarães,Portugal,FALSE,D,1,D,1,NA,NA,26.071428571428573,26,68.71428571428572,70.71428571428571,2,3,1,0,https://fbref.com/en/matches/03fe8ca1/Portugal-Poland-November-20-2018-UEFA-Nations-League
2018-11-20,Sweden,Russia,2,0,UEFA Nations League,Stockholm,Sweden,FALSE,W,3,L,0,NA,NA,28.214285714285715,28.571428571428573,70.71428571428571,70.71428571428571,0,1,0,0,https://fbref.com/en/matches/d0783fdc/Sweden-Russia-November-20-2018-UEFA-Nations-League
2018-11-20,Scotland,Israel,3,2,UEFA Nations League,Glasgow,Scotland,FALSE,W,3,L,0,NA,NA,25.642857142857142,28.214285714285715,70.71428571428571,70.71428571428572,2,3,0,0,https://fbref.com/en/matches/82fa8e7c/Scotland-Israel-November-20-2018-UEFA-Nations-League
2018-11-20,Montenegro,Romania,0,1,UEFA Nations League,Podgorica,Montenegro,FALSE,L,0,W,3,NA,NA,25.5,27.571428571428573,70.71428571428571,70.71428571428571,6,3,0,0,https://fbref.com/en/matches/aa31fc2f/Montenegro-Romania-November-20-2018-UEFA-Nations-League
2018-11-20,Serbia,Lithuania,4,1,UEFA Nations League,Belgrade,Serbia,FALSE,W,3,L,0,NA,NA,25.285714285714285,26.785714285714285,70.71428571428571,70.71428571428572,0,1,0,0,https://fbref.com/en/matches/ab784ce0/Serbia-Lithuania-November-20-2018-UEFA-Nations-League
2018-11-20,Kosovo,Azerbaijan,4,0,UEFA Nations League,Pristina,Kosovo,FALSE,W,3,L,0,NA,NA,23.857142857142858,26.785714285714285,70.71428571428571,70.71428571428571,1,3,0,0,https://fbref.com/en/matches/727d9254/Kosovo-Azerbaijan-November-20-2018-UEFA-Nations-League
2018-11-20,Malta,Faroe Islands,1,1,UEFA Nations League,Attard,Malta,FALSE,D,1,D,1,NA,NA,28.857142857142858,27.214285714285715,70.71428571428571,70.71428571428571,3,3,0,0,https://fbref.com/en/matches/a24a5e8e/Malta-Faroe-Islands-November-20-2018-UEFA-Nations-League
2018-11-20,Albania,Wales,1,0,Friendly,Elbasan,Albania,FALSE,W,3,L,0,NA,NA,27.384615384615383,24.6875,76.15384615384616,61.875,2,4,0,0,https://fbref.com/en/matches/944ba2c4/Albania-Wales-November-20-2018-Friendlies-M
2018-11-20,Argentina,Mexico,2,0,Friendly,Mendoza,Argentina,FALSE,W,3,L,0,NA,NA,25.294117647058822,25.764705882352942,58.23529411764706,58.23529411764706,3,2,0,0,https://fbref.com/en/matches/7514ca60/Argentina-Mexico-November-20-2018-Friendlies-M
2018-11-20,Australia,Lebanon,3,0,Friendly,Sydney,Australia,FALSE,W,3,L,0,NA,NA,27.058823529411764,28.294117647058822,58.23529411764706,58.23529411764706,0,1,0,0,https://fbref.com/en/matches/e93873f7/Australia-Lebanon-November-20-2018-Friendlies-M
2018-11-20,Brazil,Cameroon,1,0,Friendly,London,England,TRUE,W,3,L,0,NA,NA,25.666666666666668,25.625,66,61.875,0,1,0,0,https://fbref.com/en/matches/9736ee5d/Brazil-Cameroon-November-20-2018-Friendlies-M
2018-11-20,Chile,Honduras,4,1,Friendly,Temuco,Chile,FALSE,W,3,L,0,NA,NA,27.88235294117647,26.470588235294116,58.23529411764705,58.23529411764706,2,2,0,0,https://fbref.com/en/matches/002a4c91/Chile-Honduras-November-20-2018-Friendlies-M
